iter	Passed	Remaining
1670	15945	22224
1671	15953	22212
1672	15963	22203
1673	15972	22193
1674	15981	22183
1675	15991	22174
1676	16000	22164
1677	16012	22157
1678	16021	22147
1679	16031	22138
1680	16040	22128
1681	16048	22117
1682	16058	22108
1683	16067	22097
1684	16076	22087
1685	16086	22077
1686	16095	22067
1687	16103	22056
1688	16112	22046
1689	16121	22035
1690	16129	22024
1691	16138	22014
1692	16147	22003
1693	16156	21993
1694	16165	21983
1695	16176	21975
1696	16184	21964
1697	16194	21955
1698	16203	21944
1699	16212	21934
1700	16222	21925
1701	16233	21918
1702	16244	21910
1703	16253	21899
1704	16262	21890
1705	16273	21882
1706	16285	21875
1707	16296	21868
1708	16305	21857
1709	16314	21847
1710	16323	21837
1711	16333	21829
1712	16343	21819
1713	16352	21809
1714	16361	21799
1715	16371	21790
1716	16381	21781
1717	16392	21773
1718	16402	21764
1719	16410	21753
1720	16420	21744
1721	16428	21733
1722	16436	21721
1723	16446	21711
1724	16455	21702
1725	16465	21692
1726	16475	21684
1727	16485	21675
1728	16494	21665
1729	16504	21656
1730	16512	21644
1731	16522	21635
1732	16530	21624
1733	16539	21614
1734	16548	21603
1735	16558	21594
1736	16567	21583
1737	16577	21575
1738	16588	21567
1739	16597	21558
1740	16607	21548
1741	16615	21537
1742	16626	21529
1743	16635	21519
1744	16645	21510
1745	16654	21500
1746	16664	21491
1747	16674	21481
1748	16685	21474
1749	16694	21464
1750	16704	21455
1751	16714	21445
1752	16724	21437
1753	16733	21427
1754	16744	21419
1755	16754	21410
1756	16763	21400
1757	16773	21391
1758	16784	21383
1759	16794	21375
1760	16804	21366
1761	16815	21358
1762	16824	21348
1763	16835	21340
1764	16846	21333
1765	16857	21324
1766	16866	21315
1767	16876	21305
1768	16886	21296
1769	16895	21286
1770	16906	21279
1771	16917	21270
1772	16926	21261
1773	16936	21251
1774	16946	21243
1775	16956	21233
1776	16965	21223
1777	16975	21214
1778	16984	21204
1779	16995	21196
1780	17004	21186
1781	17013	21176
1782	17023	21167
1783	17032	21157
1784	17041	21146
1785	17050	21136
1786	17060	21126
1787	17069	21117
1788	17080	21108
1789	17088	21098
1790	17098	21089
1791	17108	21079
1792	17117	21070
1793	17127	21060
1794	17137	21051
1795	17147	21042
1796	17157	21033
1797	17166	21024
1798	17175	21013
1799	17185	21004
1800	17194	20993
1801	17205	20985
1802	17214	20976
1803	17224	20967
1804	17233	20957
1805	17242	20947
1806	17251	20937
1807	17259	20925
1808	17268	20915
1809	17280	20908
1810	17290	20899
1811	17300	20890
1812	17311	20882
1813	17320	20872
1814	17329	20862
1815	17339	20852
1816	17351	20846
1817	17359	20834
1818	17369	20825
1819	17379	20817
1820	17388	20807
1821	17397	20797
1822	17407	20787
1823	17417	20779
1824	17426	20768
1825	17434	20757
1826	17447	20751
1827	17456	20741
1828	17465	20731
1829	17477	20724
1830	17487	20715
1831	17496	20705
1832	17505	20695
1833	17514	20684
1834	17523	20674
1835	17531	20664
1836	17541	20654
1837	17551	20645
1838	17562	20637
1839	17573	20629
1840	17582	20619
1841	17592	20610
1842	17602	20601
1843	17612	20592
1844	17621	20582
1845	17633	20575
1846	17644	20567
1847	17655	20559
1848	17665	20550
1849	17674	20540
1850	17685	20532
1851	17694	20522
1852	17703	20512
1853	17712	20502
1854	17723	20493
1855	17733	20484
1856	17744	20477
1857	17753	20467
1858	17765	20460
1859	17775	20451
1860	17785	20442
1861	17795	20433
1862	17805	20424
1863	17815	20415
1864	17824	20404
1865	17833	20395
1866	17843	20385
1867	17853	20377
1868	17865	20370
1869	17876	20361
1870	17886	20352
1871	17896	20344
1872	17906	20335
1873	17915	20324
1874	17925	20315
1875	17935	20306
1876	17946	20298
1877	17955	20288
1878	17965	20279
1879	17975	20270
1880	17984	20260
1881	17993	20249
1882	18003	20241
1883	18015	20233
1884	18025	20224
1885	18034	20214
1886	18044	20205
1887	18053	20195
1888	18062	20185
1889	18073	20176
1890	18083	20168
1891	18091	20157
1892	18101	20147
1893	18111	20138
1894	18120	20128
1895	18130	20119
1896	18143	20113
1897	18152	20103
1898	18162	20094
1899	18173	20086
1900	18183	20077
1901	18191	20066
1902	18202	20058
1903	18211	20048
1904	18223	20040
1905	18233	20032
1906	18243	20023
1907	18253	20013
1908	18263	20004
1909	18272	19994
1910	18281	19984
1911	18292	19976
1912	18302	19966
1913	18311	19957
1914	18321	19948
1915	18334	19941
1916	18344	19933
1917	18353	19923
1918	18363	19913
1919	18373	19904
1920	18382	19893
1921	18390	19883
1922	18399	19873
1923	18410	19865
1924	18420	19855
1925	18429	19845
1926	18438	19835
1927	18447	19824
1928	18456	19815
1929	18465	19804
1930	18474	19794
1931	18483	19784
1932	18494	19776
1933	18505	19768
1934	18514	19758
1935	18523	19748
1936	18531	19737
1937	18541	19727
1938	18552	19719
1939	18562	19711
1940	18574	19703
1941	18583	19693
1942	18593	19684
1943	18603	19675
1944	18613	19666
1945	18622	19656
1946	18632	19647
1947	18643	19639
1948	18653	19629
1949	18662	19619
1950	18671	19608
1951	18680	19599
1952	18689	19589
1953	18698	19579
1954	18707	19569
1955	18717	19559
1956	18725	19548
1957	18734	19538
1958	18743	19527
1959	18752	19518
1960	18762	19509
1961	18774	19501
1962	18785	19494
1963	18795	19484
1964	18804	19474
1965	18813	19464
1966	18822	19454
1967	18832	19444
1968	18842	19435
1969	18851	19426
1970	18861	19416
1971	18871	19407
1972	18881	19398
1973	18889	19387
1974	18901	19379
1975	18908	19368
1976	18917	19358
1977	18927	19348
1978	18936	19338
1979	18946	19329
1980	18955	19318
1981	18965	19310
1982	18976	19301
1983	18987	19293
1984	18997	19284
1985	19006	19274
1986	19017	19266
1987	19027	19257
1988	19037	19247
1989	19047	19238
1990	19056	19229
1991	19065	19218
1992	19076	19210
1993	19086	19200
1994	19095	19190
1995	19104	19181
1996	19113	19171
1997	19124	19162
1998	19136	19155
1999	19175	19175
2000	19184	19165
2001	19194	19156
2002	19205	19148
2003	19216	19139
2004	19227	19131
2005	19236	19121
2006	19246	19112
2007	19255	19102
2008	19267	19094
2009	19276	19085
2010	19285	19074
2011	19295	19065
2012	19306	19057
2013	19317	19048
2014	19327	19039
2015	19336	19029
2016	19346	19020
2017	19356	19010
2018	19365	19001
2019	19375	18991
2020	19385	18982
2021	19394	18972
2022	19405	18963
2023	19413	18953
2024	19422	18942
2025	19431	18932
2026	19441	18923
2027	19451	18913
2028	19459	18903
2029	19469	18893
2030	19478	18883
2031	19486	18872
2032	19496	18863
2033	19507	18855
2034	19515	18844
2035	19525	18835
2036	19535	18826
2037	19547	18818
2038	19557	18809
2039	19568	18801
2040	19578	18791
2041	19587	18781
2042	19597	18772
2043	19607	18763
2044	19616	18752
2045	19626	18744
2046	19636	18735
2047	19647	18726
2048	19657	18716
2049	19667	18708
2050	19677	18699
2051	19686	18688
2052	19695	18679
2053	19708	18672
2054	19717	18662
2055	19729	18654
2056	19738	18644
2057	19750	18637
2058	19760	18628
2059	19771	18619
2060	19782	18611
2061	19793	18602
2062	19804	18595
2063	19814	18585
2064	19824	18576
2065	19835	18568
2066	19845	18558
2067	19855	18549
2068	19864	18539
2069	19876	18531
2070	19885	18522
2071	19894	18511
2072	19903	18501
2073	19912	18491
2074	19922	18481
2075	19931	18472
2076	19941	18462
2077	19950	18453
2078	19960	18443
2079	19971	18434
2080	19981	18425
2081	19990	18416
2082	20004	18409
2083	20014	18401
2084	20023	18391
2085	20033	18381
2086	20043	18372
2087	20054	18363
2088	20064	18354
2089	20073	18345
2090	20083	18334
2091	20093	18326
2092	20103	18317
2093	20113	18307
2094	20122	18297
2095	20132	18288
2096	20141	18278
2097	20150	18268
2098	20159	18257
2099	20168	18247
2100	20178	18238
2101	20187	18228
2102	20196	18218
2103	20205	18208
2104	20215	18199
2105	20227	18191
2106	20238	18183
2107	20248	18173
2108	20258	18164
2109	20270	18156
2110	20279	18146
2111	20290	18138
2112	20301	18129
2113	20311	18120
2114	20321	18111
2115	20331	18102
2116	20342	18093
2117	20352	18084
2118	20361	18074
2119	20370	18064
2120	20381	18056
2121	20391	18046
2122	20402	18038
2123	20413	18029
2124	20423	18020
2125	20433	18011
2126	20442	18001
2127	20452	17992
2128	20462	17982
2129	20471	17972
2130	20481	17963
2131	20492	17954
2132	20501	17945
2133	20511	17935
2134	20521	17926
2135	20532	17917
2136	20542	17908
2137	20551	17898
2138	20560	17887
2139	20569	17878
2140	20579	17868
2141	20588	17858
2142	20598	17849
2143	20607	17839
2144	20617	17829
2145	20626	17820
2146	20637	17811
2147	20647	17802
2148	20657	17792
2149	20666	17782
2150	20677	17774
2151	20686	17764
2152	20696	17754
2153	20704	17744
2154	20713	17733
2155	20724	17725
2156	20735	17716
2157	20745	17707
2158	20756	17699
2159	20766	17689
2160	20777	17681
2161	20787	17672
2162	20796	17662
2163	20807	17653
2164	20817	17644
2165	20828	17635
2166	20839	17627
2167	20849	17618
2168	20860	17609
2169	20870	17600
2170	20878	17589
2171	20888	17580
2172	20898	17570
2173	20907	17561
2174	20919	17553
2175	20929	17544
2176	20939	17534
2177	20949	17525
2178	20959	17515
2179	20969	17506
2180	20978	17496
2181	20988	17487
2182	20999	17478
2183	21007	17468
2184	21017	17458
2185	21027	17449
2186	21037	17439
2187	21046	17429
2188	21055	17419
2189	21063	17408
2190	21074	17399
2191	21084	17390
2192	21094	17381
2193	21104	17372
2194	21115	17363
2195	21124	17353
2196	21135	17345
2197	21145	17335
2198	21155	17326
2199	21167	17319
2200	21178	17310
2201	21188	17300
2202	21197	17291
2203	21207	17281
2204	21217	17272
2205	21228	17263
2206	21237	17254
2207	21247	17244
2208	21257	17234
2209	21268	17226
2210	21278	17217
2211	21289	17208
2212	21300	17200
2213	21310	17190
2214	21320	17181
2215	21330	17172
2216	21341	17163
2217	21351	17154
2218	21360	17144
2219	21370	17135
2220	21379	17124
2221	21388	17114
2222	21399	17106
2223	21409	17096
2224	21418	17086
2225	21427	17076
2226	21437	17067
2227	21447	17058
2228	21458	17049
2229	21468	17039
2230	21477	17030
2231	21488	17021
2232	21498	17011
2233	21508	17002
2234	21518	16993
2235	21528	16983
2236	21538	16974
2237	21546	16964
2238	21557	16955
2239	21566	16945
2240	21576	16935
2241	21586	16926
2242	21596	16917
2243	21606	16908
2244	21617	16898
2245	21627	16889
2246	21637	16880
2247	21649	16872
2248	21659	16863
2249	21668	16853
2250	21677	16843
2251	21686	16833
2252	21695	16822
2253	21705	16813
2254	21714	16803
2255	21723	16793
2256	21735	16785
2257	21745	16775
2258	21755	16766
2259	21765	16757
2260	21775	16748
2261	21784	16738
2262	21794	16728
2263	21803	16718
2264	21813	16709
2265	21822	16699
2266	21833	16690
2267	21843	16681
2268	21855	16673
2269	21866	16664
2270	21875	16654
2271	21886	16645
2272	21896	16637
2273	21907	16628
2274	21918	16619
2275	21927	16609
2276	21939	16601
2277	21949	16592
2278	21958	16582
2279	21968	16572
2280	21978	16563
2281	21989	16554
2282	21999	16545
2283	22009	16535
2284	22019	16526
2285	22030	16518
2286	22040	16508
2287	22050	16499
2288	22062	16491
2289	22071	16481
2290	22080	16471
2291	22090	16462
2292	22100	16452
2293	22112	16444
2294	22123	16435
2295	22133	16426
2296	22142	16416
2297	22154	16408
2298	22164	16399
2299	22173	16389
2300	22183	16379
2301	22194	16370
2302	22204	16361
2303	22215	16353
2304	22226	16344
2305	22237	16335
2306	22246	16325
2307	22255	16315
2308	22265	16306
2309	22275	16296
2310	22285	16287
2311	22297	16279
2312	22307	16270
2313	22318	16261
2314	22329	16252
2315	22339	16243
2316	22349	16234
2317	22360	16225
2318	22370	16216
2319	22379	16205
2320	22389	16196
2321	22399	16187
2322	22410	16178
2323	22419	16168
2324	22429	16159
2325	22439	16149
2326	22449	16140
2327	22459	16131
2328	22470	16122
2329	22481	16113
2330	22492	16104
2331	22503	16095
2332	22513	16086
2333	22522	16076
2334	22532	16067
2335	22542	16057
2336	22551	16047
2337	22561	16038
2338	22572	16029
2339	22582	16020
2340	22592	16010
2341	22602	16001
2342	22612	15991
2343	22622	15982
2344	22632	15972
2345	22641	15963
2346	22651	15953
2347	22660	15943
2348	22670	15933
2349	22680	15924
2350	22689	15914
2351	22699	15905
2352	22710	15896
2353	22719	15886
2354	22730	15877
2355	22740	15868
2356	22751	15859
2357	22761	15850
2358	22771	15840
2359	22782	15831
2360	22793	15823
2361	22803	15813
2362	22812	15803
2363	22822	15794
2364	22832	15784
2365	22842	15775
2366	22851	15765
2367	22863	15757
2368	22874	15748
2369	22884	15738
2370	22895	15730
2371	22903	15719
2372	22913	15710
2373	22923	15700
2374	22932	15690
2375	22941	15680
2376	22952	15671
2377	22962	15662
2378	22972	15652
2379	22981	15643
2380	22991	15633
2381	23001	15623
2382	23010	15613
2383	23019	15604
2384	23029	15594
2385	23038	15584
2386	23047	15574
2387	23059	15565
2388	23068	15556
2389	23079	15547
2390	23088	15537
2391	23098	15527
2392	23110	15519
2393	23122	15511
2394	23134	15503
2395	23145	15494
2396	23155	15485
2397	23165	15476
2398	23176	15467
2399	23186	15457
2400	23198	15449
2401	23209	15440
2402	23219	15431
2403	23229	15421
2404	23238	15411
2405	23247	15401
2406	23258	15392
2407	23269	15384
2408	23279	15374
2409	23289	15365
2410	23297	15354
2411	23307	15345
2412	23316	15334
2413	23325	15324
2414	23335	15315
2415	23343	15304
2416	23352	15294
2417	23361	15284
2418	23372	15275
2419	23381	15265
2420	23391	15256
2421	23400	15246
2422	23411	15237
2423	23420	15227
2424	23430	15217
2425	23439	15207
2426	23450	15198
2427	23459	15189
2428	23469	15179
2429	23479	15169
2430	23489	15160
2431	23497	15149
2432	23507	15140
2433	23516	15130
2434	23525	15119
2435	23534	15110
2436	23543	15100
2437	23553	15090
2438	23562	15080
2439	23571	15070
2440	23581	15060
2441	23593	15052
2442	23603	15043
2443	23612	15033
2444	23622	15023
2445	23633	15014
2446	23643	15005
2447	23656	14997
2448	23667	14988
2449	23676	14979
2450	23687	14970
2451	23696	14960
2452	23706	14950
2453	23714	14940
2454	23723	14929
2455	23732	14920
2456	23740	14909
2457	23751	14899
2458	23760	14890
2459	23771	14881
2460	23781	14871
2461	23791	14862
2462	23801	14853
2463	23812	14844
2464	23822	14834
2465	23832	14825
2466	23843	14816
2467	23853	14807
2468	23862	14797
2469	23871	14786
2470	23881	14777
2471	23891	14767
2472	23902	14758
2473	23912	14749
2474	23922	14739
2475	23931	14730
2476	23941	14720
2477	23951	14711
2478	23962	14702
2479	23972	14693
2480	23981	14682
2481	23991	14673
2482	24001	14663
2483	24011	14654
2484	24021	14644
2485	24032	14635
2486	24042	14626
2487	24052	14616
2488	24062	14607
2489	24072	14597
2490	24081	14587
2491	24091	14578
2492	24101	14569
2493	24112	14560
2494	24124	14552
2495	24135	14543
2496	24144	14532
2497	24154	14523
2498	24164	14513
2499	24173	14504
2500	24184	14495
2501	24194	14485
2502	24202	14475
2503	24212	14465
2504	24222	14456
2505	24232	14446
2506	24243	14437
2507	24252	14427
2508	24262	14418
2509	24272	14409
2510	24282	14399
2511	24293	14390
2512	24301	14380
2513	24311	14370
2514	24321	14361
2515	24331	14351
2516	24340	14341
2517	24350	14331
2518	24360	14322
2519	24371	14313
2520	24380	14303
2521	24390	14293
2522	24398	14283
2523	24409	14274
2524	24419	14264
2525	24428	14254
2526	24437	14244
2527	24448	14235
2528	24458	14226
2529	24468	14217
2530	24478	14207
2531	24488	14198
2532	24498	14188
2533	24507	14178
2534	24519	14169
2535	24528	14160
2536	24538	14150
2537	24548	14141
2538	24559	14131
2539	24568	14122
2540	24578	14112
2541	24588	14103
2542	24599	14093
2543	24608	14084
2544	24619	14075
2545	24627	14064
2546	24638	14055
2547	24647	14045
2548	24657	14036
2549	24667	14026
2550	24678	14017
2551	24688	14008
2552	24699	13999
2553	24708	13989
2554	24719	13980
2555	24729	13971
2556	24741	13962
2557	24751	13952
2558	24761	13943
2559	24770	13933
2560	24780	13923
2561	24791	13914
2562	24801	13905
2563	24809	13895
2564	24818	13884
2565	24830	13876
2566	24841	13867
2567	24850	13857
2568	24861	13848
2569	24871	13838
2570	24880	13829
2571	24889	13819
2572	24899	13809
2573	24908	13799
2574	24918	13790
2575	24929	13780
2576	24938	13770
2577	24948	13761
2578	24956	13750
2579	24966	13741
2580	24977	13732
2581	24985	13721
2582	24995	13711
2583	25003	13701
2584	25013	13692
2585	25023	13682
2586	25034	13673
2587	25044	13664
2588	25054	13654
2589	25065	13645
2590	25074	13635
2591	25082	13625
2592	25094	13616
2593	25105	13607
2594	25116	13598
2595	25126	13589
2596	25136	13579
2597	25145	13569
2598	25156	13560
2599	25166	13551
2600	25176	13541
2601	25185	13531
2602	25196	13522
2603	25205	13512
2604	25214	13502
2605	25224	13493
2606	25234	13483
2607	25245	13474
2608	25254	13464
2609	25264	13454
2610	25275	13446
2611	25284	13436
2612	25294	13426
2613	25304	13416
2614	25314	13407
2615	25324	13397
2616	25335	13388
2617	25345	13379
2618	25355	13370
2619	25365	13360
2620	25375	13350
2621	25385	13341
2622	25394	13331
2623	25403	13321
2624	25412	13311
2625	25422	13301
2626	25433	13292
2627	25445	13284
2628	25457	13276
2629	25468	13266
2630	25478	13257
2631	25488	13247
2632	25497	13237
2633	25507	13228
2634	25519	13219
2635	25527	13209
2636	25537	13199
2637	25546	13189
2638	25555	13179
2639	25566	13170
2640	25577	13161
2641	25588	13152
2642	25599	13143
2643	25609	13133
2644	25621	13125
2645	25632	13116
2646	25642	13106
2647	25652	13097
2648	25663	13088
2649	25673	13079
2650	25683	13069
2651	25693	13059
2652	25702	13049
2653	25712	13040
2654	25722	13030
2655	25732	13021
2656	25741	13011
2657	25752	13001
2658	25761	12992
2659	25772	12982
2660	25781	12973
2661	25793	12964
2662	25801	12954
2663	25813	12945
2664	25826	12937
2665	25836	12927
2666	25845	12918
2667	25857	12909
2668	25866	12899
2669	25876	12889
2670	25886	12880
2671	25896	12870
2672	25906	12861
2673	25916	12851
2674	25927	12842
2675	25937	12833
2676	25947	12823
2677	25957	12813
2678	25967	12804
2679	25978	12795
2680	25989	12786
2681	26000	12777
2682	26012	12768
2683	26021	12758
2684	26031	12749
2685	26041	12739
2686	26051	12730
2687	26062	12721
2688	26073	12711
2689	26084	12702
2690	26094	12693
2691	26104	12683
2692	26115	12674
2693	26126	12665
2694	26138	12656
2695	26149	12647
2696	26158	12637
2697	26169	12628
2698	26180	12619
2699	26191	12610
2700	26202	12601
2701	26212	12592
2702	26222	12582
2703	26232	12572
2704	26242	12563
2705	26251	12553
2706	26260	12543
2707	26271	12534
2708	26282	12525
2709	26292	12515
2710	26303	12506
2711	26314	12497
2712	26324	12488
2713	26333	12477
2714	26343	12468
2715	26353	12458
2716	26364	12449
2717	26374	12440
2718	26385	12430
2719	26395	12421
2720	26405	12411
2721	26414	12401
2722	26424	12392
2723	26434	12382
2724	26445	12373
2725	26455	12363
2726	26465	12354
2727	26474	12344
2728	26483	12334
2729	26494	12325
2730	26502	12314
2731	26512	12305
2732	26521	12295
2733	26530	12285
2734	26540	12275
2735	26549	12265
2736	26559	12255
2737	26568	12245
2738	26577	12235
2739	26587	12226
2740	26597	12216
2741	26606	12206
2742	26615	12196
2743	26625	12187
2744	26634	12177
2745	26642	12166
2746	26652	12156
2747	26660	12146
2748	26670	12137
2749	26681	12127
2750	26691	12118
2751	26701	12108
2752	26710	12098
2753	26719	12088
2754	26729	12079
2755	26740	12069
2756	26749	12059
2757	26759	12050
2758	26768	12040
2759	26777	12030
2760	26788	12021
2761	26797	12011
2762	26807	12001
2763	26816	11991
2764	26825	11981
2765	26834	11971
2766	26845	11962
2767	26855	11952
2768	26863	11942
2769	26875	11933
2770	26886	11924
2771	26895	11914
2772	26904	11904
2773	26914	11895
2774	26924	11885
2775	26932	11875
2776	26941	11865
2777	26950	11855
2778	26960	11845
2779	26969	11835
2780	26979	11826
2781	26989	11816
2782	26998	11806
2783	27008	11796
2784	27019	11787
2785	27030	11778
2786	27040	11768
2787	27050	11759
2788	27061	11750
2789	27072	11741
2790	27082	11731
2791	27090	11721
2792	27101	11711
2793	27109	11701
2794	27118	11691
2795	27128	11681
2796	27137	11672
2797	27148	11662
2798	27158	11653
2799	27167	11643
2800	27176	11633
2801	27186	11623
2802	27197	11614
2803	27207	11604
2804	27217	11595
2805	27226	11585
2806	27236	11575
2807	27248	11567
2808	27258	11557
2809	27266	11547
2810	27277	11537
2811	27286	11527
2812	27295	11517
2813	27304	11507
2814	27314	11498
2815	27324	11488
2816	27334	11478
2817	27343	11469
2818	27354	11459
2819	27365	11450
2820	27374	11441
2821	27385	11431
2822	27420	11432
2823	27436	11425
2824	27446	11415
2825	27457	11406
2826	27466	11396
2827	27476	11386
2828	27485	11376
2829	27494	11367
2830	27504	11357
2831	27513	11347
2832	27522	11337
2833	27531	11327
2834	27540	11317
2835	27549	11307
2836	27560	11297
2837	27572	11289
2838	27581	11279
2839	27591	11269
2840	27603	11261
2841	27613	11251
2842	27623	11241
2843	27635	11232
2844	27647	11224
2845	27657	11214
2846	27669	11205
2847	27677	11195
2848	27687	11185
2849	27698	11176
2850	27708	11167
2851	27718	11157
2852	27727	11147
2853	27737	11137
2854	27750	11129
2855	27759	11119
2856	27768	11109
2857	27778	11099
2858	27787	11089
2859	27796	11079
2860	27805	11069
2861	27816	11060
2862	27827	11051
2863	27836	11041
2864	27846	11031
2865	27856	11021
2866	27868	11013
2867	27878	11003
2868	27888	10994
2869	27897	10984
2870	27906	10974
2871	27917	10964
2872	27929	10955
2873	27939	10946
2874	27949	10936
2875	27959	10927
2876	27969	10917
2877	27980	10908
2878	27991	10898
2879	28000	10889
2880	28011	10879
2881	28020	10870
2882	28032	10861
2883	28042	10851
2884	28052	10841
2885	28063	10832
2886	28073	10822
2887	28083	10813
2888	28092	10803
2889	28101	10793
2890	28111	10783
2891	28123	10774
2892	28133	10765
2893	28145	10756
2894	28159	10748
2895	28169	10738
2896	28180	10729
2897	28190	10719
2898	28199	10709
2899	28210	10700
2900	28220	10690
2901	28231	10681
2902	28241	10672
2903	28251	10662
2904	28261	10652
2905	28271	10643
2906	28280	10633
2907	28291	10623
2908	28300	10613
2909	28310	10604
2910	28321	10594
2911	28332	10585
2912	28342	10576
2913	28351	10566
2914	28362	10556
2915	28371	10546
2916	28382	10537
2917	28394	10528
2918	28404	10519
2919	28413	10509
2920	28423	10499
2921	28433	10489
2922	28443	10480
2923	28452	10470
2924	28462	10460
2925	28474	10451
2926	28485	10442
2927	28495	10432
2928	28507	10423
2929	28517	10414
2930	28528	10404
2931	28538	10395
2932	28549	10386
2933	28558	10376
2934	28569	10366
2935	28580	10357
2936	28590	10347
2937	28600	10338
2938	28610	10328
2939	28618	10318
2940	28629	10308
2941	28638	10298
2942	28650	10289
2943	28661	10280
2944	28670	10270
2945	28679	10260
2946	28689	10251
2947	28698	10241
2948	28708	10231
2949	28717	10221
2950	28727	10211
2951	28736	10201
2952	28747	10192
2953	28757	10183
2954	28767	10173
2955	28776	10163
2956	28787	10154
2957	28797	10144
2958	28807	10134
2959	28817	10124
2960	28826	10115
2961	28837	10105
2962	28846	10095
2963	28856	10086
2964	28867	10076
2965	28877	10067
2966	28886	10057
2967	28899	10048
2968	28909	10038
2969	28918	10028
2970	28927	10018
2971	28938	10009
2972	28947	9999
2973	28957	9990
2974	28970	9981
2975	28980	9971
2976	28991	9962
2977	29002	9953
2978	29012	9943
2979	29021	9933
2980	29031	9923
2981	29041	9914
2982	29050	9904
2983	29061	9894
2984	29073	9886
2985	29083	9876
2986	29094	9866
2987	29103	9857
2988	29114	9847
2989	29123	9837
2990	29132	9827
2991	29142	9818
2992	29152	9808
2993	29162	9798
2994	29173	9789
2995	29182	9779
2996	29192	9769
2997	29202	9760
2998	29211	9750
2999	29221	9740
3000	29233	9731
3001	29244	9722
3002	29254	9712
3003	29264	9702
3004	29273	9692
3005	29282	9683
3006	29293	9673
3007	29302	9663
3008	29312	9653
3009	29321	9643
3010	29330	9634
3011	29340	9624
3012	29349	9614
3013	29360	9604
3014	29368	9594
3015	29378	9584
3016	29387	9575
3017	29396	9565
3018	29408	9556
3019	29418	9546
3020	29428	9536
3021	29439	9527
3022	29450	9518
3023	29459	9508
3024	29468	9498
3025	29478	9488
3026	29487	9478
3027	29496	9468
3028	29507	9459
3029	29517	9449
3030	29528	9440
3031	29538	9430
3032	29550	9421
3033	29560	9411
3034	29571	9402
3035	29582	9393
3036	29593	9383
3037	29603	9374
3038	29613	9364
3039	29622	9354
3040	29633	9345
3041	29643	9335
3042	29654	9326
3043	29665	9316
3044	29677	9307
3045	29687	9298
3046	29697	9288
3047	29707	9278
3048	29718	9269
3049	29729	9260
3050	29739	9250
3051	29750	9240
3052	29759	9231
3053	29769	9221
3054	29778	9211
3055	29788	9201
3056	29798	9192
3057	29808	9182
3058	29818	9172
3059	29828	9162
3060	29838	9153
3061	29848	9143
3062	29861	9134
3063	29871	9125
3064	29880	9115
3065	29890	9105
3066	29902	9096
3067	29912	9086
3068	29923	9077
3069	29933	9067
3070	29942	9057
3071	29952	9048
3072	29963	9038
3073	29973	9029
3074	29983	9019
3075	29993	9009
3076	30003	9000
3077	30014	8990
3078	30024	8980
3079	30035	8971
3080	30045	8961
3081	30054	8952
3082	30064	8942
3083	30075	8933
3084	30085	8923
3085	30094	8913
3086	30105	8904
3087	30116	8894
3088	30127	8885
3089	30138	8875
3090	30148	8866
3091	30159	8856
3092	30169	8847
3093	30178	8837
3094	30188	8827
3095	30197	8817
3096	30208	8807
3097	30217	8798
3098	30227	8788
3099	30238	8779
3100	30249	8769
3101	30259	8759
3102	30269	8750
3103	30280	8740
3104	30290	8730
3105	30299	8721
3106	30309	8711
3107	30319	8701
3108	30329	8691
3109	30338	8682
3110	30348	8672
3111	30358	8662
3112	30368	8653
3113	30377	8643
3114	30387	8633
3115	30397	8623
3116	30408	8614
3117	30417	8604
3118	30427	8594
3119	30438	8585
3120	30451	8576
3121	30462	8566
3122	30472	8557
3123	30483	8547
3124	30493	8538
3125	30503	8528
3126	30513	8518
3127	30524	8509
3128	30534	8499
3129	30544	8490
3130	30554	8480
3131	30564	8470
3132	30575	8461
3133	30585	8451
3134	30596	8441
3135	30606	8432
3136	30615	8422
3137	30625	8412
3138	30634	8402
3139	30644	8393
3140	30654	8383
3141	30664	8373
3142	30674	8364
3143	30685	8354
3144	30696	8345
3145	30706	8335
3146	30716	8325
3147	30725	8315
3148	30735	8306
3149	30745	8296
3150	30755	8286
3151	30767	8277
3152	30781	8268
3153	30791	8259
3154	30802	8249
3155	30812	8240
3156	30822	8230
3157	30835	8221
3158	30845	8211
3159	30855	8202
3160	30865	8192
3161	30874	8182
3162	30884	8172
3163	30895	8163
3164	30907	8154
3165	30918	8144
3166	30928	8135
3167	30937	8125
3168	30948	8115
3169	30960	8106
3170	30970	8096
3171	30980	8086
3172	30990	8077
3173	31001	8067
3174	31011	8057
3175	31021	8048
3176	31032	8038
3177	31042	8029
3178	31052	8019
3179	31062	8009
3180	31073	8000
3181	31084	7990
3182	31096	7981
3183	31107	7972
3184	31118	7962
3185	31127	7952
3186	31137	7943
3187	31148	7933
3188	31159	7924
3189	31170	7914
3190	31179	7904
3191	31189	7894
3192	31198	7885
3193	31209	7875
3194	31219	7866
3195	31229	7856
3196	31241	7846
3197	31252	7837
3198	31262	7827
3199	31271	7817
3200	31280	7808
3201	31291	7798
3202	31301	7788
3203	31310	7778
3204	31321	7769
3205	31333	7760
3206	31343	7750
3207	31352	7740
3208	31361	7730
3209	31371	7720
3210	31382	7711
3211	31393	7701
3212	31405	7692
3213	31415	7682
3214	31425	7673
3215	31435	7663
3216	31445	7653
3217	31455	7643
3218	31466	7634
3219	31476	7624
3220	31486	7615
3221	31496	7605
3222	31507	7595
3223	31517	7586
